USGS_eventID,magnitude,depth(km),source_lat,source_lon,rake_angle,station_name,station_type,elev(m),station_lat,station_lon,rdist(km),fault_type,Ia_geom,Ia_arith,Ia_max,CAV_geom,CAV_arith,CAV_max,CAV5_geom,CAV5_arith,CAV5_max,CAVstd_geom,CAVstd_arith,CAVstd_max,Vs30,PGA,PGV
usp000d6vk,6.6,16,37.226,138.779,,YMNH12,KIKnet,,35.5623,138.449,195.4558693,,2.48E-06,2.49E-06,2.67E-06,32.06306816,32.06713711,32.57796262,0,0,0,0,0,0,447.4431818,,
usp000d6vk,6.6,16,37.226,138.779,,YMNH13,KIKnet,,35.3509,138.4203,218.9873036,,1.43E-06,1.43E-06,1.57E-06,23.78530037,23.79640321,24.52324021,0,0,0,0,0,0,788.4097035,,
usp000d6vk,6.6,16,37.226,138.779,,YMNH14,KIKnet,,35.5115,138.9675,197.6705051,,2.89E-06,2.89E-06,2.98E-06,26.6652281,26.66674913,26.95156417,0,0,0,0,0,0,309.2598142,,
usp000d6vk,6.6,16,37.226,138.779,,YMNH15,KIKnet,,35.5323,138.6045,196.5719021,,1.72E-06,1.74E-06,2.02E-06,22.70049794,22.79577978,24.87783863,0,0,0,0,0,0,578.9473684,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH01,KIKnet,,38.3841,140.3805,180.1881908,,5.82E-05,5.83E-05,6.23E-05,143.2764687,143.3242354,147.0242321,9.896790714,10.25879201,12.95996715,0,0,0,327.8145695,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH02,KIKnet,,38.2693,140.2583,163.7417835,,0.000464947,0.00046564,0.000491028,317.4622673,317.5071492,322.8455634,70.02418112,70.10789873,73.53302986,90.28017472,90.29000629,91.62240574,483.8999939,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH03,KIKnet,,38.1035,140.1553,145.0541614,,1.91E-05,1.91E-05,2.04E-05,56.15139863,56.16818513,57.54130275,3.422748881,3.432602284,3.692503297,0,0,0,899.8442368,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH04,KIKnet,,38.0813,140.2978,153.6899387,,9.87E-05,9.96E-05,0.000113094,112.6798598,113.2087149,124.1385964,21.05133908,21.12957362,22.94616501,9.445286573,9.482563506,10.32254695,247.6190476,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH05,KIKnet,,37.9883,139.8017,113.115743,,7.93E-05,7.99E-05,8.92E-05,125.3157277,125.3565149,128.5540491,18.40870814,18.55876146,20.9139879,0,0,0,533.1210191,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH06,KIKnet,,37.9633,140.1836,138.1125065,,0.00031124,0.000311278,0.00031614,238.7232192,238.7645099,243.2047583,53.73144521,53.78981405,56.29498684,64.83573306,65.38579189,73.84921312,261.0878661,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH07,KIKnet,,37.896,140.0278,122.5480963,,0.000386694,0.000387596,0.000414021,280.4068847,280.5995625,290.996363,60.22826798,60.28575395,62.91783788,79.27035033,79.30442289,81.62886871,371.5680761,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH08,KIKnet,,38.9701,140.0333,212.5820899,,3.49E-05,3.50E-05,3.69E-05,119.7306465,119.8314771,124.7462702,5.079089177,5.081729591,5.245524492,0,0,0,320.307857,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH09,KIKnet,,38.7498,140.178,198.6664547,,2.18E-05,2.18E-05,2.20E-05,76.84523243,76.84920489,77.63057865,2.011284515,2.054964094,2.47640451,0,0,0,291.4831981,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH12,KIKnet,,38.6357,140.0055,179.681233,,3.75E-05,3.76E-05,3.92E-05,110.3772202,110.5762431,117.2075938,5.851267831,5.855170152,6.068904282,0,0,0,366.9255206,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH13,KIKnet,,38.4704,139.7606,152.695925,,6.60E-05,6.69E-05,7.78E-05,103.1187131,103.3070722,109.5426298,14.4287868,14.67618031,17.35953267,0,0,0,576.9705701,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH14,KIKnet,,38.386,139.9916,156.7482641,,0.000236715,0.000237003,0.000248678,229.3568998,229.390713,233.329205,50.1661671,50.16752892,50.53717258,20.43473454,20.44506846,21.09502879,310.880829,,
usp000d6vk,6.6,16,37.226,138.779,,YMTH15,KIKnet,,38.4257,140.1249,167.6737643,,0.00013036,0.000131376,0.000147683,173.0142529,173.0512388,176.6288828,29.00903416,29.14979977,32.01105195,0,10.2068668,20.41373361,285.9116022,,
usp000fg9t,6.6,12,37.535,138.446,,CHB001,Knet,,35.9595,139.8733,210.2155819,,0.000173149,0.000173152,0.000174193,266.4226663,266.4260901,267.7767748,31.47521468,31.53639035,33.49974896,0,0,0,226.5,,
usp000fg9t,6.6,12,37.535,138.446,,CHB002,Knet,,35.7868,139.9031,228.0122638,,5.39E-05,5.44E-05,6.18E-05,197.5336773,197.7899087,207.8544153,1.932224684,1.993639647,2.484665934,0,0,0,352.1,,
usp000fg9t,6.6,12,37.535,138.446,,CHB004,Knet,,35.9007,140.4905,249.1077603,,4.74E-05,4.75E-05,5.09E-05,155.7879867,155.9088743,162.0473,5.035901031,5.103009645,5.927878266,0,0,0,310.2,,
usp000fg9t,6.6,12,37.535,138.446,,CHB008,Knet,,35.6537,139.9023,240.8647577,,0.000114697,0.000114718,0.000116924,300.8612579,300.9308748,307.4035015,13.49052244,13.5151399,14.33049918,0,0,0,143.4,,
usp000fg9t,6.6,12,37.535,138.446,,CHB012,Knet,,35.5727,140.3333,268.946435,,3.70E-05,3.71E-05,3.95E-05,170.8291324,170.9523354,177.4414404,0.35650285,0.356863174,0.372895731,0,0,0,244.7,,
usp000fg9t,6.6,12,37.535,138.446,,CHB014,Knet,,35.4769,140.0489,264.4482312,,4.47E-05,4.47E-05,4.52E-05,192.1056513,192.1058795,192.4019887,0.193860561,0.235951615,0.370455324,0,0,0,166,,
usp000fg9t,6.6,12,37.535,138.446,,CHB017,Knet,,35.2988,140.0755,283.0276169,,2.34E-05,2.36E-05,2.73E-05,109.3474179,109.644541,117.7109878,0,0,0,0,0,0,243.6,,
usp000fg9t,6.6,12,37.535,138.446,,CHB029,Knet,,35.6947,139.9176,237.5428486,,0.000101525,0.000102964,0.000120116,272.9414132,273.2555309,286.3540096,9.878988332,10.97114169,15.74309513,0,0,0,141.7455997,,
usp000fg9t,6.6,12,37.535,138.446,,FKS001,Knet,,37.7949,140.9196,205.6205043,,1.92E-05,1.94E-05,2.27E-05,69.79703262,69.97661672,74.98671907,0.644002871,0.902924833,1.535802036,0,0,0,242.2,,
usp000fg9t,6.6,12,37.535,138.446,,FKS004,Knet,,37.6799,140.7346,188.2388664,,4.91E-06,4.95E-06,5.56E-06,31.45005198,31.46760598,32.51853708,0,0,0,0,0,0,306.8,,
usp000fg9t,6.6,12,37.535,138.446,,FKS006,Knet,,37.5031,140.7588,190.1991431,,0.000122358,0.000145846,0.000225215,121.7366789,123.0852168,141.2552916,23.79406089,27.50838061,41.31249847,0,16.0270698,32.05413959,222,,
usp000fg9t,6.6,12,37.535,138.446,,FKS007,Knet,,37.4061,140.9632,208.9774257,,1.87E-05,1.87E-05,1.94E-05,63.28601775,63.30933052,65.02726173,1.882547548,1.930877177,2.36018057,0,0,0,431,,
usp000fg9t,6.6,12,37.535,138.446,,FKS008,Knet,,37.4363,140.5668,173.7295349,,9.45E-05,0.000103694,0.00014632,102.781289,103.1841536,112.2932799,20.20851732,20.8856732,26.16081992,0,13.02477295,26.0495459,324,,
usp000fg9t,6.6,12,37.535,138.446,,FKS009,Knet,,37.2778,140.6349,182.0789803,,1.22E-05,1.22E-05,1.22E-05,44.99663703,45.00356133,45.79298384,0.616966996,0.628916235,0.750929991,0,0,0,283.2,,
usp000fg9t,6.6,12,37.535,138.446,,FKS010,Knet,,37.2342,141.0016,214.9496243,,3.58E-05,3.66E-05,4.41E-05,92.41057237,92.56484387,97.90679429,5.446956568,5.900032137,8.167419038,0,0,0,338,,
usp000fg9t,6.6,12,37.535,138.446,,FKS011,Knet,,37.0911,140.9035,209.9173619,,1.06E-05,1.06E-05,1.07E-05,53.59894078,53.63703565,55.65820872,0,0.126403817,0.252807634,0,0,0,286.4,,
usp000fg9t,6.6,12,37.535,138.446,,FKS012,Knet,,36.9069,140.7929,206.8714781,,4.33E-05,4.42E-05,5.32E-05,107.1546228,107.3279098,113.424387,6.757659853,7.587607325,11.0380882,0,0,0,222.3,,
usp000fg9t,6.6,12,37.535,138.446,,FKS013,Knet,,37.09,140.5563,180.2901348,,2.66E-05,2.73E-05,3.36E-05,72.84419994,72.97483739,77.33940235,1.483790638,3.502428841,6.675026062,0,0,0,264,,
usp000fg9t,6.6,12,37.535,138.446,,FKS014,Knet,,36.8683,140.43,178.8737221,,2.14E-05,2.24E-05,2.87E-05,54.21175531,54.35911436,58.35897688,2.801650522,3.65741945,6.008476953,0,0,0,475.3,,
usp000fg9t,6.6,12,37.535,138.446,,FKS015,Knet,,37.0217,140.3775,167.7741128,,5.13E-06,5.14E-06,5.48E-06,32.54385237,32.58783222,34.28031032,0,0,0,0,0,0,609.4,,
usp000fg9t,6.6,12,37.535,138.446,,FKS016,Knet,,37.1228,140.1914,148.3533891,,4.16E-05,4.17E-05,4.49E-05,92.70725988,92.71177162,93.62641038,6.813557091,6.909687829,8.058263323,0,0,0,279.6,,
usp000fg9t,6.6,12,37.535,138.446,,FKS017,Knet,,37.2842,140.3689,158.7837361,,8.14E-05,8.14E-05,8.21E-05,158.2012989,158.203412,159.0210905,15.93675015,15.94626505,16.49704953,0,0,0,237.2,,
usp000fg9t,6.6,12,37.535,138.446,,FKS018,Knet,,37.3961,140.3622,156.1862766,,9.57E-05,9.58E-05,9.97E-05,130.3078607,130.3280943,132.6245314,24.22794212,24.23833011,24.94788423,0,0,0,232.9,,
usp000fg9t,6.6,12,37.535,138.446,,FKS019,Knet,,37.603,140.4368,161.6178666,,3.98E-05,4.20E-05,5.52E-05,74.41889943,75.40974498,87.59404004,8.993620227,9.686428425,13.28388459,0,0,0,259.4,,
usp000fg9t,6.6,12,37.535,138.446,,FKS020,Knet,,37.5474,140.1078,132.5309819,,0.000886581,0.00089448,0.001013095,498.2423586,499.8296681,539.6322964,147.2244203,147.8785739,161.7725541,161.0226245,162.846383,187.1498574,133,,
usp000fg9t,6.6,12,37.535,138.446,,FKS021,Knet,,37.6535,139.8633,111.3598651,,0.000170846,0.000170848,0.000171789,195.6433599,195.6732811,199.0950746,36.29411149,36.32617489,37.85210202,7.349806916,7.388231354,8.140760984,370.5,,
usp000fg9t,6.6,12,37.535,138.446,,FKS022,Knet,,37.6002,139.6467,91.87587007,,0.000736965,0.000738186,0.000780622,390.7734594,390.9855548,403.8621821,130.9128498,130.9950776,135.6357777,182.2204133,182.2281302,183.9051597,211.8,,
usp000fg9t,6.6,12,37.535,138.446,,FKS023,Knet,,37.4774,139.9294,117.1511806,,0.000887081,0.000887517,0.000915331,417.0654483,417.0876924,421.3952392,135.9253863,135.9310395,137.1707464,183.2257598,183.3067521,188.7552677,182.3,,
usp000fg9t,6.6,12,37.535,138.446,,FKS024,Knet,,37.3957,140.1325,136.0286551,,0.000204293,0.000204296,0.000205216,221.1291773,221.1461076,223.882505,44.91183217,44.91299958,45.23682481,13.26877041,13.80479746,17.61428101,234.3,,
usp000fg9t,6.6,12,37.535,138.446,,FKS025,Knet,,37.3077,139.9,117.6474172,,9.40E-05,9.55E-05,0.000112167,119.3866522,119.7291657,128.7790491,22.19392067,22.47922239,26.04928185,0,0,0,523.5,,
usp000fg9t,6.6,12,37.535,138.446,,FKS026,Knet,,37.266,139.5386,88.48951467,,0.000574505,0.000577249,0.000633468,276.4158511,276.7435203,290.2065532,85.94246299,86.13924089,91.95833673,126.4780053,127.1222611,139.904415,330.6,,
usp000fg9t,6.6,12,37.535,138.446,,FKS027,Knet,,37.07,139.6808,109.3833729,,0.000178969,0.000179327,0.000190653,139.5111787,139.5154135,140.6024384,37.42179088,37.42189022,37.50811686,32.52880183,34.44920724,45.79050039,611.1,,
usp000fg9t,6.6,12,37.535,138.446,,FKS028,Knet,,37.3491,139.3144,66.625694,,0.000615905,0.000624251,0.00072599,318.9880952,319.5573846,338.6235109,103.0994606,103.4219247,111.5825454,136.1407178,137.4551561,156.4189347,305.6,,
usp000fg9t,6.6,12,37.535,138.446,,FKS029,Knet,,37.0159,139.3801,91.07136754,,0.001728389,0.001745599,0.001990114,486.0262999,486.6954667,512.208466,187.8206109,188.0605035,197.5563498,320.8957258,321.278515,336.9570781,432,,
usp000fg9t,6.6,12,37.535,138.446,,FKS030,Knet,,37.453,139.5133,80.87382475,,0.000202937,0.000203227,0.000214085,198.1756833,198.2474239,203.5803068,49.19533976,49.27169391,52.01365797,11.06990336,11.92647366,16.36471808,408.2,,
usp000fg9t,6.6,12,37.535,138.446,,FKS031,Knet,,37.3364,140.8132,196.6595355,,1.10E-05,1.10E-05,1.12E-05,38.04446396,38.04734446,38.51551303,1.394196345,1.394589988,1.427722831,0,0,0,574.4,,
usp000fg9t,6.6,12,37.535,138.446,,GIF001,Knet,,36.2742,136.8978,208.5369453,,1.17E-05,1.20E-05,1.49E-05,42.02390394,42.05364396,43.63493088,1.075890594,1.445913704,2.411898106,0,0,0,473.2,,
usp000fg9t,6.6,12,37.535,138.446,,GIF002,Knet,,36.2734,137.0253,200.4491804,,1.07E-05,1.07E-05,1.10E-05,42.44479621,42.44526939,42.64568941,1.019485709,1.058261435,1.342103209,0,0,0,447.5,,
usp000fg9t,6.6,12,37.535,138.446,,GIF003,Knet,,36.3322,137.3014,178.9404933,,3.80E-06,3.80E-06,3.99E-06,24.90374968,24.90446872,25.09371393,0,0.059608461,0.119216922,0,0,0,493.1,,
usp000fg9t,6.6,12,37.535,138.446,,GIF004,Knet,,36.2492,137.5174,174.6722911,,6.96E-06,7.22E-06,9.14E-06,36.27978704,36.70198025,42.25287262,0,0.052228593,0.104457186,0,0,0,405.3,,
usp000fg9t,6.6,12,37.535,138.446,,GIF005,Knet,,36.1536,137.2514,197.2054684,,6.41E-06,6.41E-06,6.42E-06,31.75643855,31.75852918,32.12292789,0,0.273175515,0.54635103,0,0,0,372.2,,
usp000fg9t,6.6,12,37.535,138.446,,GIF007,Knet,,36.0378,137.4861,196.0783626,,7.39E-05,7.53E-05,8.98E-05,104.7961101,104.993873,111.4350445,15.13745852,15.58351876,19.28533004,0,0,0,295,,
usp000fg9t,6.6,12,37.535,138.446,,GIF018,Knet,,35.4887,137.5,250.0461971,,1.39E-05,1.45E-05,1.88E-05,51.38450898,51.46762503,54.39143465,0.596941925,1.248126271,2.344246486,0,0,0,338.3,,
usp000fg9t,6.6,12,37.535,138.446,,GIF019,Knet,,35.4495,137.4039,257.5384042,,4.54E-06,4.55E-06,4.86E-06,28.39669192,28.41500412,29.43497813,0,0,0,0,0,0,572.3,,
usp000fg9t,6.6,12,37.535,138.446,,GIF023,Knet,,35.3882,137.2158,271.0786768,,6.87E-06,6.90E-06,7.54E-06,35.85247323,35.85419455,36.20552074,0,0.192212042,0.384424084,0,0,0,494.1,,
usp000fg9t,6.6,12,37.535,138.446,,GNM001,Knet,,36.7722,139.2248,102.893805,,0.001421732,0.001423181,0.001487399,469.0618675,469.062901,470.0475498,160.2105301,160.2166375,161.6155567,272.0393357,272.0720381,276.2903023,412.6,,
usp000fg9t,6.6,12,37.535,138.446,,GNM002,Knet,,36.7819,138.9695,91.81729481,,0.000723207,0.000749853,0.000947975,321.1226221,322.5598556,352.9756738,107.518759,108.655785,124.3336697,152.3787526,157.36781,196.6786658,442.5,,
usp000fg9t,6.6,12,37.535,138.446,,GNM003,Knet,,36.6578,139.0784,108.1978655,,0.000748174,0.000767358,0.00093787,351.7644879,353.2649303,385.789629,116.6427211,117.4820702,131.5003589,141.3815439,142.4459677,159.8273595,373.3,,
usp000fg9t,6.6,12,37.535,138.446,,GNM004,Knet,,36.6172,138.5918,104.308274,,0.000287264,0.000291776,0.000342891,214.6564929,214.6698198,217.0618077,52.05987602,52.23401167,56.49561749,50.3569351,51.88412353,64.37977722,237.2,,
usp000fg9t,6.6,12,37.535,138.446,,GNM005,Knet,,36.5133,138.5177,116.1063353,,5.30E-05,5.33E-05,5.87E-05,117.5468475,117.5492736,118.3045079,7.994196317,8.723705669,12.21596366,0,0,0,342.3,,
usp000fg9t,6.6,12,37.535,138.446,,GNM006,Knet,,36.5103,138.7523,116.8682622,,5.45E-05,5.45E-05,5.67E-05,108.2863587,108.2864257,108.4068484,10.40197716,10.40360004,10.58735237,0,0,0,286.8,,
usp000fg9t,6.6,12,37.535,138.446,,GNM007,Knet,,36.4619,139.0101,126.6909507,,9.08E-05,9.12E-05,9.98E-05,154.7360024,154.7768613,158.3330294,19.29878109,19.42654209,21.65085909,0,0,0,287.4,,
usp000fg9t,6.6,12,37.535,138.446,,GNM008,Knet,,36.3478,139.1368,142.2176061,,9.34E-05,9.61E-05,0.000119014,159.8807869,160.7087412,177.0008702,18.64113561,19.56812562,25.5195627,0,0,0,369.9,,
usp000fg9t,6.6,12,37.535,138.446,,GNM009,Knet,,36.4106,139.3251,142.3436029,,0.000140581,0.000140594,0.000142538,135.757258,135.8021142,139.29226,28.254627,28.26310266,28.95521891,21.78165837,22.42029077,27.7333687,391.8,,
usp000fg9t,6.6,12,37.535,138.446,,GNM010,Knet,,36.2343,139.5331,168.3594152,,0.000160582,0.000168126,0.000217923,261.4851371,262.3808331,284.0424271,27.58360231,29.96085029,41.65689379,0,10.11366996,20.22733992,297.2,,
usp000fg9t,6.6,12,37.535,138.446,,GNM011,Knet,,36.2914,139.3609,155.6479675,,0.000282084,0.000282459,0.000297017,232.4962695,232.5904497,239.2087538,51.68541276,51.77153615,54.75650908,46.19908809,46.22542706,47.78567274,259.4,,
usp000fg9t,6.6,12,37.535,138.446,,GNM013,Knet,,36.3181,139.0176,142.2478975,,0.000170977,0.000173069,0.000199895,195.3320489,195.3913805,200.2061741,33.95682667,34.13717557,37.64155548,0,16.82620295,33.6524059,258.2,,
usp000fg9t,6.6,12,37.535,138.446,,GNM014,Knet,,36.35,138.7179,134.3061068,,2.88E-05,2.90E-05,3.28E-05,84.77534907,84.81913609,87.54421163,4.338078804,4.340501703,4.485509731,0,0,0,569.1,,
usp000fg9t,6.6,12,37.535,138.446,,GNM015,Knet,,36.2287,138.7579,148.0132072,,2.80E-06,2.82E-06,3.16E-06,23.54249396,23.55195259,24.2193721,0,0,0,0,0,0,744.3,,
usp000fg9t,6.6,12,37.535,138.446,,GNM016,Knet,,36.1162,138.9251,162.3745478,,7.27E-06,7.31E-06,8.03E-06,36.30886871,36.36002145,38.28802895,0,0,0,0,0,0,431.1,,
usp000fg9t,6.6,12,37.535,138.446,,HYG020,Knet,,34.7976,134.9899,446.799461,,5.88E-07,6.15E-07,7.95E-07,10.05916498,10.18213588,11.75982126,0,0,0,0,0,0,422.1,,
usp000fg9t,6.6,12,37.535,138.446,,IBR001,Knet,,36.7761,140.3569,177.8685713,,5.02E-05,5.40E-05,7.38E-05,91.6797643,92.09026188,100.7757181,8.912325936,9.949244921,14.37167874,0,0,0,152,,
usp000fg9t,6.6,12,37.535,138.446,,IBR002,Knet,,36.7061,140.7068,209.0333726,,4.08E-05,4.12E-05,4.66E-05,93.01022953,93.0636713,96.21710115,7.259177142,7.331631342,8.359816806,0,0,0,253.8,,
usp000fg9t,6.6,12,37.535,138.446,,IBR003,Knet,,36.5915,140.6453,210.4739733,,1.92E-05,1.92E-05,1.98E-05,64.02000236,64.0200892,64.1255381,1.359513808,1.604493137,2.456620143,0,0,0,262.3,,
usp000fg9t,6.6,12,37.535,138.446,,IBR005,Knet,,36.3851,140.2372,194.8273005,,4.33E-05,4.33E-05,4.46E-05,99.81591287,99.83176022,101.6104921,6.156338374,6.156704513,6.223848209,0,0,0,254.4,,
usp000fg9t,6.6,12,37.535,138.446,,IBR006,Knet,,36.369,140.4528,210.6398088,,3.05E-05,3.05E-05,3.06E-05,105.6047897,105.6093537,106.5911863,1.748374666,1.754418208,1.899914857,0,0,0,371.2,,
usp000fg9t,6.6,12,37.535,138.446,,IBR007,Knet,,36.3523,140.5955,221.8204848,,1.51E-05,1.51E-05,1.51E-05,66.75436494,66.75518323,67.08571098,0.421270202,0.435415722,0.545498726,0,0,0,264.3,,
usp000fg9t,6.6,12,37.535,138.446,,IBR008,Knet,,36.3062,139.9828,185.1166386,,6.88E-05,6.88E-05,7.15E-05,177.5637511,177.5674428,178.7124496,8.408429245,8.605556762,10.43692915,0,0,0,535.4,,
usp000fg9t,6.6,12,37.535,138.446,,IBR009,Knet,,36.1848,139.7037,180.9204098,,0.000210556,0.000210653,0.000217045,342.4315273,342.4751605,347.9418499,47.10154522,47.10280549,47.44736784,0,0,0,298.2,,
usp000fg9t,6.6,12,37.535,138.446,,IBR010,Knet,,36.1843,139.9653,194.550375,,0.000134734,0.000136081,0.000155177,267.9888985,268.9525463,291.6994677,25.76004901,26.0968186,30.27579171,0,0,0,212,,
usp000fg9t,6.6,12,37.535,138.446,,IBR011,Knet,,36.1251,140.0903,206.7099386,,0.000110941,0.000111127,0.000117551,195.4334929,195.4451771,197.5822623,22.75444328,22.75489491,22.89825951,0,0,0,248,,
usp000fg9t,6.6,12,37.535,138.446,,IBR012,Knet,,36.1901,140.2869,213.1051372,,0.000146519,0.000148251,0.000170849,228.4442153,228.7819719,241.2090053,34.7786487,35.60430442,43.2274329,0,0,0,210.3,,
usp000fg9t,6.6,12,37.535,138.446,,IBR014,Knet,,36.0729,140.1947,217.1760354,,0.000101928,0.000101946,0.000103855,197.6008247,197.6422708,201.6896555,20.71560872,20.74260743,21.80058575,0,0,0,250.5,,
usp000fg9t,6.6,12,37.535,138.446,,IBR016,Knet,,35.9112,140.0494,223.4487147,,6.27E-05,6.29E-05,6.66E-05,153.3873414,153.4365092,157.3205605,9.359548775,9.687450131,12.18655732,0,0,0,259.6,,
usp000fg9t,6.6,12,37.535,138.446,,IBR017,Knet,,35.9537,140.3194,234.5341694,,8.33E-05,8.50E-05,0.000101448,191.2002922,191.5770028,203.5851787,14.20397777,15.73670782,22.51099662,0,0,0,261.4,,
usp000fg9t,6.6,12,37.535,138.446,,ISK001,Knet,,37.4999,137.1764,126.6991803,,0.000210878,0.000212155,0.000235402,180.8797597,181.0435705,188.7433716,44.85977081,45.02669215,48.90018784,27.31945313,29.57661237,40.90902076,414.7,,
usp000fg9t,6.6,12,37.535,138.446,,ISK002,Knet,,37.4443,137.2877,117.4142503,,0.002425115,0.002425686,0.002478316,822.0064645,822.0466108,830.1708103,295.1651315,295.2274916,301.2951879,380.303199,380.3105697,382.6783276,166.9,,
usp000fg9t,6.6,12,37.535,138.446,,ISK003,Knet,,37.3919,136.9083,151.4582637,,0.000235064,0.000251771,0.000341957,209.8752929,211.219274,235.0088332,46.18579755,47.85776709,60.39722384,0,35.22824906,70.45649813,538.9,,
usp000fg9t,6.6,12,37.535,138.446,,ISK004,Knet,,37.308,137.147,132.2244107,,0.00093031,0.000933117,0.001005448,331.9857111,332.3235858,347.3053532,110.8633783,111.0234303,116.9827444,166.1252668,166.633695,179.6407713,129.7,,
usp000fg9t,6.6,12,37.535,138.446,,ISK005,Knet,,37.2307,136.9039,155.1810503,,0.000787179,0.000875352,0.001258222,369.4528169,378.4950273,460.733107,118.1555095,123.9546923,161.4252316,141.1069169,157.8208727,228.5051414,107.6,,
usp000fg9t,6.6,12,37.535,138.446,,ISK006,Knet,,37.1602,136.6897,175.5553674,,2.24E-05,2.24E-05,2.25E-05,66.45803179,66.46013262,66.98856325,1.804799577,1.863119895,2.325628524,0,0,0,367.7,,
usp000fg9t,6.6,12,37.535,138.446,,ISK007,Knet,,37.0427,136.9681,156.1946821,,0.000354386,0.000357314,0.000402961,286.1949799,287.0647206,309.3937891,77.46852516,78.05331425,87.58995284,37.29170522,37.37743157,39.90747361,133.1,,
usp000fg9t,6.6,12,37.535,138.446,,ISK008,Knet,,36.8918,136.7783,178.3741639,,0.000243136,0.000243151,0.000245881,308.3841891,308.4489197,314.767777,56.02884433,56.0347468,56.84804413,0,0,0,224.2,,
usp000fg9t,6.6,12,37.535,138.446,,ISK009,Knet,,36.7318,136.6989,192.7495914,,7.89E-05,8.07E-05,9.80E-05,139.2363013,139.380589,145.7210136,16.28911153,16.81294409,20.97706881,0,0,0,232,,
usp000fg9t,6.6,12,37.535,138.446,,KNG002,Knet,,35.4371,139.634,252.5589439,,5.50E-05,5.50E-05,5.80E-05,151.3396434,151.4050257,155.8540875,5.344022496,5.344091015,5.371152862,0,0,0,113.5,,
usp000fg9t,6.6,12,37.535,138.446,,KNG206,Knet,,35.0966,139.3778,281.6289085,,0.000193561,0.000201002,0.000255186,360.5583362,363.4902636,409.5647459,35.20717162,38.27841094,53.30145361,0,0,0,0,,
usp000fg9t,6.6,12,37.535,138.446,,MYG005,Knet,,38.7992,140.6507,225.9229378,,8.76E-05,8.76E-05,9.07E-05,240.8493947,240.9823514,248.9862713,8.180039992,8.283062045,9.585391711,0,0,0,361.3,,
usp000fg9t,6.6,12,37.535,138.446,,MYG015,Knet,,38.1049,140.8699,208.1960639,,7.92E-05,8.13E-05,9.96E-05,150.2402447,150.8301884,164.1574015,17.30829218,17.78970035,21.90023079,0,0,0,211.2,,
usp000fg9t,6.6,12,37.535,138.446,,MYG016,Knet,,38.0085,140.621,184.2675611,,5.18E-05,5.19E-05,5.59E-05,115.3207407,115.3481477,117.8624945,8.834642396,9.055580814,11.04370496,0,0,0,421.8,,
usp000fg9t,6.6,12,37.535,138.446,,NGN001,Knet,,36.8514,138.366,81.20180195,,0.003156469,0.003228246,0.003905206,598.4149494,599.9794199,643.2789884,255.6424734,256.6796102,279.730598,345.8097137,349.5409343,400.477234,303.7,,
usp000fg9t,6.6,12,37.535,138.446,,NGN002,Knet,,36.8069,138.2069,90.54605498,,0.004363332,0.004497624,0.005588474,738.7882972,740.4924678,790.7014979,296.4989143,297.377627,320.2215953,460.3380197,462.5498054,507.7297794,303.6,,
usp000fg9t,6.6,12,37.535,138.446,,NGN003,Knet,,36.7403,138.4129,92.2799636,,0.000240127,0.000240464,0.000253178,159.4392082,159.5041644,164.0557951,46.45121203,46.49314157,48.46725233,44.23685474,44.2368568,44.25035403,433.4,,
usp000fg9t,6.6,12,37.535,138.446,,NGN004,Knet,,36.6486,138.1938,107.326543,,0.000258068,0.000261389,0.000302926,251.7592555,252.1525013,266.2294733,46.25737806,46.49761149,51.21808282,19.51649861,27.82650069,47.66132922,463.1,,
usp000fg9t,6.6,12,37.535,138.446,,NGN005,Knet,,36.6981,137.8544,116.4919364,,6.52E-05,6.52E-05,6.69E-05,101.5430812,101.5888869,104.6392337,14.61611855,14.61612985,14.63431082,0,0,0,511.8,,
usp000fg9t,6.6,12,37.535,138.446,,NGN006,Knet,,36.5086,137.8507,134.4502593,,4.12E-05,4.13E-05,4.34E-05,95.87715307,95.91164447,98.48362113,8.327252451,8.32792145,8.433478466,0,0,0,410.4,,
usp000fg9t,6.6,12,37.535,138.446,,NGN007,Knet,,36.5339,138.1191,121.5862407,,0.000181854,0.000183462,0.000207704,216.3878074,217.479842,239.2467546,35.42123623,35.64482054,39.63095337,12.0810425,13.72005948,20.22301606,319,,
usp000fg9t,6.6,12,37.535,138.446,,NGN008,Knet,,36.4022,138.2491,132.0799675,,0.00043341,0.000433532,0.000443788,276.7432863,276.8063717,282.7157618,81.10160248,81.10590821,81.94162431,76.40800626,77.88063325,92.95410712,508.5,,
usp000fg9t,6.6,12,37.535,138.446,,NGN009,Knet,,36.3378,137.8694,150.4480045,,4.82E-05,4.84E-05,5.23E-05,92.73428103,92.73428894,92.77260567,9.116080669,9.413496024,11.76104382,0,0,0,399.5,,
